Cohort,Business Name,Reporting Month,Monthly Sales (R),Monthly Net Profit,Total Jobs,Female Jobs,Youth Jobs,Educ Jobs Total,Educ Jobs Female,Total Subscribers Students,Total Subscribers Teachers,New Subscribers Students,New Subscribers Teachers,Community Learners,Community Educators,Active Students,Active Teachers,Female Students,Female Teachers,Rural Students,Rural Teachers,Disability Students,Disability Teachers,Total Schools,SA Schools,Q1-3 Schools,Grants Value,Grant Funder,Income Statement,Created Time
Cohort 3,OURS,Report 7 - September 2025 (Due 15 October),0.0,-54523.71,8.0,4.0,4.0,0,0,0,20,0,0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,"{'id': 'attmmrgc8mEQKMc6K', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/X_QDN5y3bUU38BvwZuLNUA/PFeq_tZg5Y-aVIx5ragMeoAGVSb-TUGcknktEmj4-onDHC8J5tlSuXkvRZaicL1iC3KAX9-5nLkbnSTIfNlT59ZD76BhDII27rpCWUrTPAGXdUTT37mgUBv7OV8BQkoz2NxpV20tD3HyYWxnGVjQmA/tu1pVoEcyNSHHdkS4QlA6MTVIxLt4Ji7vEtSsHq4H4U', 'filename': 'OURSTUDIO_(PTY)_LTD_September Management Reports.xlsx', 'size': 18949, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/Oq5QA9Sux-QMQtxSTuIGVg/ublCw_cfgNvfPy4ff8B4TQ7V6i5tmK2mJ-OrH1WwyO5asDYKr5bNJ5O9u8tQX1lu-ME0orhiVW7xpbZiO_Tj5MIANxJpDmNS7Cw03xYQoOodTb5VAMWHzYXp40GwjCumKuzmN23MI_J36dblTFrC4Q/lqHBVA_nyjy0ysgxSFHv3ExC8Gp1b5fI6d-aLkFcXrE', 'width': 28, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/Adk65eRV_6dzE6MEUEe9SQ/0dLacVX-of8NaEIrOaEzeNQWEjoM7AXslIjPiQroPvIzOag_IEFDANwiu7hoh-J_wkbavv-RY1bITByR5nU5ZtZEstaIB3AFK71vj2uGzOey0NUa794LDEuaExlCR8AB6bJsZ6hU9QaLA_ZNPUk4rQ/7dTdqQpL6y-33je-iijkqePd9nmFKpJt-bmyOKxbTEs', 'width': 512, 'height': 663}}}",2025-10-15T11:52:29.000Z
Cohort 3,Techways,Report 6 - August 2025 (Due 15 September),35260.0,-209080.0,12.0,6.0,8.0,6,2,30934,994,698,498,0,0,17072.0,182,0.0,0.0,0.0,0.0,0.0,0,125.0,125,10.0,,,"{'id': 'attRlpPSk19TEYBHm', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/m3T-Y252Sr4I241zQHKhDQ/3W5g8uh6diSaFFXCjQfAu0JM1-KkyoCLg-9nik1sYAX6UjO1anBrAtGV6liR25uu3TbLcM4d0gJPNAbLeRmazV0VlNClbLId6odoYfueSShQRjCCB8CoeCHtbRJL81dO1ahyqJkdUOpIy61GEaETkw/0NTsVxHnJu8LD8AbRj2DtEC613VOWDUnTPjIVVOobCU', 'filename': 'PTY P&L - August 2025.pdf', 'size': 31765, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/jzlRf4NrJBzfzofm7K1h_g/os62Kpl6hs92Abf5JuBI6ya-SllI7us8M9Q5qdj1G4FmoZlgy_HRBXN_KEyg_hGdl0a_huzRs_oQQ_lCPOa289I3WV6ObksW0N40BwNHPFE6wjAN3QuZWl2kA3mu8NM392GTCY6OoPzCEz7P5wLvkg/gfbKjFcwcVIZngeMjxrKw4ZuZ_3VnfasI67T8W7r3Fo', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/oO-O8dmVj2EwRXMPD93q3w/NvjHKVr7WMpxMwOYl6Ikypf0dizuB5vXLnIpHtSbmMNN0CKwMyI5mXXDrNl686-9GXlcEsHVcgUR2R-wxDQnYCEbZaEPQp3K-S57YyHga77qCufD-_DYSET98mPqianEFTcKnAilcKmP1pEDQKo5xA/cgqwRpu2u2YeoHnFORbx8hKPN6m6TgPULf4sXwqn3YU', 'width': 512, 'height': 724}}}",2025-09-22T04:37:53.000Z
Cohort 3,Thuma Mina Teaching,Report 6 - August 2025 (Due 15 September),387869.0,150480.0,5.0,4.0,3.0,3,2,83486,515,2178,25,0,0,52800.0,515,62.0,68.0,0.0,0.0,0.0,0,0.0,0,0.0,,,"{'id': 'atteusNzlNuwRIG7U', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/T3-_2X7OttwMWti2rs__XQ/cjXRV8ucwXRtn8K_NieyfTinegxFGxwhwzwMCLEgnKqZdfhrq4ZUIGuHqD-ZIvGj7MKq94bL2BH6AX7np3K43K_vj_hWs4j2mwGzcYSRVTcAl2uRMEC5LsTTShdmPdG6RL-IzUe7l2lR-afNg7jIRA/f_BUzX6DzXYA8yAmhKnIUr63XlgELZHxCgcGvcns21U', 'filename': '202508 Thuma Mina Teaching - Management Report.xlsx', 'size': 189003, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/J4U7kqHNBB3-V41zZrODbw/uVINwZCAkOc4IC1OyTjygfKI34hPPOpBGBhOV85zU9j1uNqkhErGaZSkT0xpturtDgP0V7KhUY_odl9dvHdo9_Rieee-f8r3fu9WMCntF0MTHv8mJq_j6KQ71Iz7otIb_yqNah8_r_AVxjqQ62_ZKw/0s-l7OasR5vAXwN5SGHcPiugdVYQrB5Xo58lt6H25KM', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/rjrF5gCmvxKCla5_fTz_nQ/zRm5hihg55B7M9XRn8btq-krIEjn-BeeQ-tewsrZirB4Q1_aOgRuIEZPj5MuUdZEzToHusigeF3mzWvq5KDNGM5vPmMINRz2H1RIhp4L7urfds40mP3vu50ID0wpKK57C7gaSUc2SxzQy21B0mbPcw/kCK6jpe3yQ_tbLjOBlabxGdbKikE-8JWc__eqzr4z5k', 'width': 512, 'height': 724}}}",2025-09-17T13:15:05.000Z
Cohort 3,OLICO Maths Education,Report 4 - June 2025 (Due 15 July),0.0,-66217.81,5.0,3.0,3.0,0,0,47805,0,647,0,0,0,2869.0,0,66.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,"{'id': 'attnorUIxwGjDVJSu', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/BPflMjY6k89z8gFktvb5Hw/NJvFK5wEhahytHs7zqYV69XalAEIPNPEpp9F9DbIzpAyNJ_9_6pBs1XttnomzxgFNHOgkklPtHKAZ32GMMAqXwgT4ibHesTrSFT8j2_b3eWt9ZZf4kpKq6Z1WLkLLHxhidc3OEq-dIck3EDYsCbQyA/oiumu3amw6IVpdmMMccIedgYiiz4idntCIxSqVZTM2Y', 'filename': 'Income Statement - WhatsApp Maths Hotline - Jun 2025_5516.xlsx', 'size': 11775, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/fxo2aCJtPfbEhk1d3JG4qA/I2w3FytlsXZyWf8lg8CLACn9Qk1hjDzwgda1qXpd1mYcsx_lee1hf4Ocmnngu2kftKbv37oTzCuyKMzXbiea8jCLjI37F6XXgFdr3ctnMxDjOEtn-07NFA-YLo03qbtuzGoyQ11q8_aOKgIpZnX3EA/j476PiVwre-H7YhT-MMY_5jB9cNrd4SKyxN7kybcKw0', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/Vd0kIYdYVrXgsP1Gn6xqmw/aKUFEMlVYdkKMWqyriwAHzbOsX-sKPxPcNf3sJeSoHX6OLZ9YpErRBCtaawSmc3MtQ1W-AiyqC6aXQdV-OBZq5sUkJM9ajy9sjeoF6-C_HxiSxAexIFShwQGCbvAr90yummv9ATBOePg-4ivjG_27g/INHagQip8OJ_r6JhNNQS8MB_YSdqsyKt-PKTh-MHvQk', 'width': 512, 'height': 724}}}",2025-07-14T16:10:54.000Z
Cohort 3,SchoolAdvisor,Report 5 - July 2025 (Due 15 August),99000.0,-182853.0,6.0,2.0,2.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,33.0,33,0.0,,,"{'id': 'attTvVUCpKPnt9wI8', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/aH_Ohxxjs4w4yaWFX9IAdA/br6JeS00JAXgZ3Z2O_jqWhk99KedeOptMwJiFC63bxosmbi3Tcsbv2hUnm9-D20Yy9CjaLqeYV-hauQP_Kn-lUNzWmR2W2bBDju__XX5kguU6MgTxWjwjUsn8pMyYk1pbMnh0tfROJKx4AcBgrffrw/fuIul8zjHKX8xnHI0dwlZN1E1TUvHVFVlgJJdegEgfY', 'filename': 'SchoolAdvisor_Pty_Ltd_-_Management_Report (10) (2).pdf', 'size': 166716, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/A1KUMyhUfvJwzaPGeHTZ7Q/63oQMxecEv_2nm-twePAfTSj4CgSJADCLGyYz6dpPh86AGxxDcIGIcH1OWqDgzF5mxyIWa6jomq58BpWa7aweo38-oKKZsuyTSdFgjJU2a6lBorQaxmZpzv9fS9lOfmQqRh1YFjR8_5NEnq7a3qlBQ/gWOA_j2fMwOrAQfrVDvYUwk_xJakBowx_wHRFTvPcjY', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/FWZs-zAzgFOR50N2iTYN-w/WL6w99NM9yZMovwtp7edmuvDwZzUBMzwcfwcSejJEmro3Dvk638A0xIJ0cS2px6m_eDw4UAeyiKkbMhlwIqjyJw6zO2i3zgwwwY155plie4_FoJ2aNsRUIJZcDxs4Ueiun8W7IbLUNZt3uPG9_BFaQ/AiIiUw93Ztb2RsCsuLBbkeuKePr5c0jfPgqAFmSECEM', 'width': 512, 'height': 724}}}",2025-08-18T05:35:33.000Z
Cohort 3,Edulution,Report 4 - June 2025 (Due 15 July),678695.0,-260798.0,12.0,5.0,1.0,48,25,8026,0,0,0,0,0,8026.0,0,52.0,0.0,0.0,0.0,0.0,0,19.0,19,19.0,,,"{'id': 'attySUnvnJH6QKaRC', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/ktorurI3vQceuHD2s90Y5w/3vs2Nn1GTQyFbwvX23gBR8vbk3-ywoMFC6WZHf8nGTkaiAMUNzIM6gBE77vCSPmR8J1OWofj6NHAcm_OZcTWJje5fjEp8pZvuug0q_Gijmq9Hk7cuVUYl7S-p99rqw9mXzhgLXJSz0ute6sEYxXctQ/JoTvm4X6XeL6DDpQg4jQAdOQWsqT0eTLX5vNfn4U9Vs', 'filename': 'Edulution Learning South Africa NPC 0625 Financial accounts.xlsx', 'size': 13491, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/1dgcC14bB-CMUtMkSGo87A/Ub5B2gmsAqLttepZfUDcvdQ5JmiydelSgQyQgv6HU8te9mPIchgxX34rpgcK2uerN_GDtU7gm14ZloRanKpLGHLGS9utDOjKbE30tSAntZjhkv41G33XFaTF9IgmUZ8TY4XwbSg8ky-FkpeJRVSVCA/VWqSv_6nbzpDQh6zM60Kc5fXlwCSeFc5i4c-Y3ccA9k', 'width': 28, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/PloBgefMs6LQLEBPapugCg/m-ofGDxSEZbGUjmLIB1oHzW1WHBJinPh4c4WkQruv5IR0xYdFNC_N91T9DwW628YLUe1b9V9533LwrIN8V4yrPYfdDecresWqNzdWw8U_zEjV5Li0IiE8cbjsmjAP_Hb2mKC3CQCEWhYYbO9gQSRVg/4NMwBF93y8m5AjommsRptmASsm5BtKR7oY2j6gVKJzw', 'width': 512, 'height': 663}}}",2025-07-21T07:36:25.000Z
Cohort 3,OURS,Unknown,,,,,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2026-03-22T04:50:33.000Z
Cohort 3,Huddle,Report 6 - August 2025 (Due 15 September),0.0,-1531673.13,25.0,18.0,14.0,0,0,1991,64,0,0,0,0,0.0,53,0.0,35.0,0.0,0.0,0.0,0,10.0,10,4.0,,,"{'id': 'attz5gBu3BmMKaTUF', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/fC1oQnzg0i-EZ5-mkzsrEw/tQ05RsJ7g_2_czbA-Ke1v-hDQ_JwogtJwFvlNPOn2OVmKsCt2ctIbPsaszC1_kOvHkWxbg7kXbi6Ov9tRB-z0ZctugZMdZzjzAiu7UZSfEu7o8jC7SqD6veGpwwwUPa0Iwrbh8adLJMDyh3y393ohg/eRkhatbMJYEYQVJbNmdCwqecEgkNAaOuf-OA6mrNaCg', 'filename': 'Huddle_Education_-_Grouped_Profit_Loss.pdf', 'size': 26053, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/4-BfJCQardekVGsfAX0NSQ/ZD3zYOcUQ95n9LPAy5H2bEoFlbW19HvKjGbILbqiWDPqVCZrpt_BkRkjJsQWzPf08Zhix07uVyc4lJjc9csYxXW9EfNCUsQTZS4G4ITlr3QigcXsd0-kYnpYJoslpA38uzBBwoAUTRSuRiecmwwy9A/HQRsKr-IVIusgxcKInn87v1WRdWfRgjNr-SlCXl199U', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/ylZdA6kj2No79CFa-n5Qfw/l-F_HtMhWYUQOSNZqJHWSV6nAqQt0XOhaZywByJqSghOdYuiK5Wwab7_L_YwQ279uSA8evgX1-t2_vDJb3_ImkgcrN1SoRJ1gCsuxjbVka7YOm3XPXQzh6ARJQPW_gsa35iYZyRLf9mwmv1oBtBdzg/sV6VKQSmdtfgVZ1UBJqqEhWXJDwFbQorO1zhtTq4hPs', 'width': 512, 'height': 724}}}",2025-09-19T12:13:32.000Z
Cohort 3,Huddle,Report 2 - April 2025 (Due 15 May),25527.0,-1440086.72,26.0,19.0,14.0,0,0,1946,67,0,0,0,0,0.0,23,0.0,45.0,0.0,0.0,0.0,0,10.0,10,4.0,1825000.0,individual donor and Flyfleet ultruism ,"{'id': 'atte1v5utfLSJAJoF', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/41gIu_ITaTqExZXxKqVsWA/ZxCQ9_eXT3JqkVyWf4Ukhb8nd6VUYVDrgM2XNsomzVLC49h1XYy-mmVMN4qp2kV4fDjhLMv_I2JDrou3JEwOk7ksTP5xsIbWk74be7BtZ3FdtmR-hcCkX7dPhAxriv6vvb-ynlqjE-BpN4nRZF4fzg/qvSJZm5uskbHosqPxt6tBsznSIqLML50rSF4R58b15E', 'filename': '04.2025 Huddle Financial Monthly Management Reports.pdf', 'size': 176679, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/t_nSuJH96NKhm940JsxVeg/naafNt91zS4SZiUTAS3BndooVfh-ApYoRYyBg3Wk2mVZ5yMkCeCUjSqCLe89cDU1gJ-a5GTLzoUsQJPvWa1ygsGEtdQ94J69NWUN6wntlpZNSqI-jrPW5OaWVnoTuJV2iCgucAfuJmBc6Zn0LbadiA/wbH2pIDm_Cx8T8SLWWaOkVUaJAROdi8RxIMyuuwiSZU', 'width': 28, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/5I2bnq4Pt2XzoS9IrQaIkQ/gVMTWz6iliCxOXjbKGmbK2RT4n_2r5Us-JWdDvbdpbgEEa5lk_ph8c6vveShQcmyXNpAZ9pNafntzMBgdiVxrL8zwQ_06b_NXMAnOZveMOk037WRQFmQFPQ53j-9wTgOLHFrrQY5g_b_t7CiXLPaNg/F526nyVC6O-Bhp5yZcOVOro4dhKUAAkABVA4SR_KgE4', 'width': 512, 'height': 663}}}",2025-05-15T18:13:54.000Z
Cohort 3,Thuma Mina Teaching,Report 1 - March 2025 (Due 15 April),23647.0,-109993.0,4.0,3.0,3.0,4,3,65500,232,4400,40,0,0,89800.0,165,62.0,66.0,0.0,0.0,0.0,0,0.0,0,0.0,1200000.0,Capitec,"{'id': 'attIVfjkTkfIQPlR1', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/SVFtjj5iS3Zwlz8M852xbA/c3wgfPL6BPMzNWw4nEJpg7uryUjk0VCZ5uHT-WfuDjoX62lL9HDBCOz1nINexv3pnrRDwtABEU1qTKwM_aqVvg0P0P31UPWWCn0vwmHVsm9zR1aiFOirxoP4YX619pBi_S6z-jeglLOusjbZXeqckg/3-5V8FLW6OBNhXwuCstuQYn4Rpjpy-o_4hSRc5Wd0gM', 'filename': '202503 Thuma Mina Teaching - Management Report.xlsx', 'size': 190878, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/_-abzKZVY_KAJxp2aKuqSA/m3BnU5BWGN5cxBUW4KIwCN8zx2I5Y_xyTUkEzkSAh8LseC4yo5bjSfj64NTBQVBjRV7FhSmiBHRLmwoRDHlEexVwcLdr5lD7ARwhw1us-RyAfRNaAkidiwfanHqln2eoRs8lT3YW64oYl_ff-SUVHg/FzUti98Srh7N1k_-PDubghWo0nIMG_5wOJivoeMHQf8', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/lcr78OihwI3B5eFnTq5nxQ/bsKmPHk_0v7EbBiDd5wYw3GkLZStmX5PBjMTCP4BPdtAO2Q7I_OFgnNrWSLZ39BexRkA0GOyt85ahEAViqhHbZDniavb6BxkMRuqvUO0sFUZo2h3x-DqFGlq--o9lsusAV3b9Qg3y3cjiDFKYu-n8w/J8sksRZWvNnr84HjgsSMRwGFhp_aj_rFzCBUFzXH3kQ', 'width': 512, 'height': 724}}}",2025-04-15T08:53:44.000Z
Cohort 3,Thooto,Report 8 - October 2025 (Due 15 November),378973.0,138109.0,5.0,0.0,0.0,0,0,300,0,0,0,0,0,300.0,0,51.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,"{'id': 'attes6n6JAdumHIDG', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/iYfgssA6Z45TRrMPaKqWng/tI6pPyTPFuGkzx6d5lAOdE47Dssuyiuf4YkSn9xkIPppkHIrtass-CYWEWdKApOiXQgcO_y1_SQXRpsB9BFSQlilJj4vkDlW41JHn5T_silEHvL8Wz6ixGOFK3YFOaPo05M3tzrvZeqS3-zOPV1ZNg/aZV03EYAXDpeN0iIuSsjrMyEyztL5DsoQ-FkL5Cb9HI', 'filename': 'Monthly_Income_Statement_October.pdf', 'size': 66617, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/S_WKrZL6IJx6kelDr1CZEQ/8OYJ_1X84Ntr4macbPEJFNRVod35mTNRZ7isZw3vC3VEhZAkDZB6aesdumKrimmVvoK2AAyq4174ekbL4yYsNiUpKJC10ASpBl5Rwi2fDkzyHQq-lQFsvhPoNKbSEHOVgWxYnJPz1pG-ryIda7UK8g/3rn-JI3iNGhRcRDgCIbZYKcYVepsuiljUOXVM2QzWzQ', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/oyM_7N4f9x03MrJSpl4NPA/4GVj8FqYHkDcGJmZahiv9HFcEW5EEAc1mp_EyzPwiKIPcYQPQ_Gx6keQuIF-mDVBYzgBeeSZtmpgqSlZxTDImyfyxfYAn-Hq24_2uMz7yQT9T2q9rMWFP-xdIAPgzMohgOtSbaVoMQyqn48gfTiGZg/WP6dFXuijv3z21PsQHJwPLadfFZbbVkquAk1OV37O14', 'width': 512, 'height': 724}}}",2025-11-17T15:09:14.000Z
Cohort 3,Thooto,November 2025 (Due 15 February 2026),350094.0,258913.0,5.0,0.0,1.0,1,0,300,0,0,0,0,0,300.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,"{'id': 'attcEOf0pVDJj4cuu', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/9WjgGQVy9BFaaZQ_0U3nRg/o0A_JW5Pz0SqGyL_S8IAFORu5gswHxk5FJg96W9SC9Zm7rLD0LBrPVxR5XSuwgkRH5krayNAoLcbyK96UNpyqvRKWn5V_ZX60tNoB8EzN1ilDJiyT2UTze3nwqM2athOZmNIpniSy1ebTAouzxZ9-Q/6t5GmYjnZVFrNRBe7lOErb5WTaXEsUdqiAZvr7Sr6oI', 'filename': 'November_2025_Financial_Report.docx', 'size': 831979, 'type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/dRMpsgms8T1dGA4s9jmciQ/QkWGeE61kFREyjr2fI-hvszTZfvfJ52lE1ELsXGdwh8es0sXyvlOr3HM_I779iCzrNxim3Zrydye7wtWStXC9mzCbFLZbxhvSsd7_Y8pgG1D2DJiVAy5Nj27k3C7x_WqOvSOofjzD-DV2CQ8Fgns_A/9XAZXbIU8zWfESFUtDeo1MuYO28m15nyPv8paO0jYtI', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/fdv-uHn6ZJzbXnF3c1rkPA/iiSbGusi5OclRRn_paL-Va-g4-DVjxv8Qo68M8Y_0UyFu-Kwr1g-O13VUhau3EcEi5PkjpHCZcf3vA-v-D93vNFoWIy3bYlWKqx79FKJI3ruWmhS9rT_s1z5CgD4UjFu4HmyZclhDUmT8kXY4CQcbg/pQtD5r9Ah8UTPj_pqWXjDsL4GplkX8Qlb6uWe9cY2O8', 'width': 512, 'height': 724}}}",2026-04-09T03:39:41.000Z
Cohort 3,Thuma Mina Teaching,January 2026 (Due 15 February 2026),0.0,282210.0,5.0,2.0,4.0,2,2,97787,677,2514,100,0,0,55100.0,677,64.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,"{'id': 'attBjK6G5IUrrbTHI', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/WU9LgCrO9g_1UAhXR5o2Eg/mWlGvKZQV_sp-EaxarpN3huIpHKvOF7Gq621pNmecZ5RKoG64HFvvdO6ZTDkNvF2zYrjfXX_RrZm-h4iEIa_4JexJ-_N7Rj32ETKa1tfQIXTXkiz5-O-lTDiCt7KElSmt-6b4BHlC0mGvWRF7c1gGw/R3ql0pWKUSc5zaFTVnXhyfOJzYvrVWsKcDi2ds0kNHQ', 'filename': '202601 Thuma Mina Teaching - Management Report.xlsx', 'size': 206402, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/LvkfXENGaTMvepsTwQHUNw/zcdCwKta19vhjv2rTN2FT9DNCbdbebv-RV0mCHHD-ZQPGUEdjktZkv7RMb8uyjWgItUYKpnEwdArAxMmz2zJvQPk7DSR-5B8WdET8fkTmxYaY6XAFFSkHmIlaZ3Cbhi0kWaxPfrfO5GWtTSu8nmpDQ/NhUhp2C5OyjmUsZ1-FLwRBYAaCCT2MfxZKtALyZ4ixo', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/mfpKgMasRWB4v37r_YEQgA/HHWwX2gNCryG6wY6UrZtn74P83CY-xwlN49Dy5PBSYrW1dG0oDEwss4p205yf6eR_e95uk7TE9UUt6nxB_9A2ztVzDSMquv5JY7xptKPBXoI-qS9s6iz0qmP8dUraxxOv1-qLqTSFmcbkSyVfgqUEQ/0xHDCo6YQo90thWhvrvDtZ-mS2aJOqgsMIfu-7726FQ', 'width': 512, 'height': 724}}}",2026-02-16T15:04:31.000Z
Cohort 3,Techways,December 2025 (Due 15 February 2026),731700.0,-176203.0,12.0,6.0,8.0,6,2,33671,296,36,0,0,0,19662.0,754,0.0,0.0,0.0,0.0,0.0,0,133.0,133,10.0,,,"{'id': 'attO4GzqxbGnEvTM2', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/ckGaCc2ojXZ6m4d72Ca3qw/dFTHhRe7noTeoaTj6UzrekMLh4KNJJQOCmrxU_ZahSk4n4kOYCzKBRW8W8kc2qvOUWTN86d4G9_I62w43hHf2mUSbCgQ7vjQv7N9zp4Bnii3DrZuiwAHDhXLtqaEoXFM0nIV7iprK-CcAF6I0J5qnQ/59t2e5gZsLU200s8ZJk-u5wWmQ3X9pmJ8hqIKjs_BU8', 'filename': 'Dec PL - TechWays Foundation.pdf', 'size': 32847, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/-pw8m8mjn8jfZHYgzs1kFw/n1rHqnKBiDV5ChbMKJaj0ccauUdyReGOL44BaUv0ZrMLJum6DM2vOH6U7QSApShWlfRw9EfmmkMpwTocL2DHsfMxAhTkpYRit6UdyflUlvPkdNIfkJh01qte-cWTFMogeURvdtxq8iBDViuDxZwC4Q/G5ufeNOWj2Pu8SE8K1rIDducxvbcZYtscMVF9ubtOqs', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/i7B0uzSg5WUM5xXowrzB9g/-HngObPbE1-WdXB9GdZa8zIpU0AA6mHiOAfKlddQihSEimboBVqMaiTBYPB_SCTOW6mSO-l2UunpvbKL-sEFXvVRrCZfBSAZkjR_NwbpHeRyo95YHr0MNvcSyJxRuPRyMnvMkfgCSzS3dV-TyPAaEg/089lnCh87wsvBejPgaVqdV5NtypA2VhvUW2dTPdpk8o', 'width': 512, 'height': 724}}}",2026-02-16T13:33:51.000Z
